element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,player_id
496,24,11,0,False,2025-08-30T16:30:00Z,0,0,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-664,7285,364,1028,496
497,2,2,1,False,2025-08-16T11:30:00Z,0,0,1,False,7,0,0,0,0,0,0,0,0,0,0,0,4,2.6,11.0,2.0,1.6,0,1,0,1,0,0.00,0.01,0.01,0.03,45,0,260133,0,0,497
497,19,12,1,True,2025-08-25T19:00:00Z,2,3,2,False,24,0,0,0,1,0,0,0,0,0,0,0,3,2.2,0.3,2.0,0.5,0,1,1,2,0,0.03,0.00,0.03,0.37,45,-12333,267118,15743,28076,497
497,24,11,1,False,2025-08-30T16:30:00Z,0,0,3,False,45,0,0,0,0,0,0,0,0,0,0,0,8,3.8,2.5,0.0,0.6,2,3,0,5,0,0.00,0.01,0.01,0.15,45,-22634,245964,13015,35649,497
498,2,2,0,False,2025-08-16T11:30:00Z,0,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,1755,0,0,498
498,19,12,0,True,2025-08-25T19:00:00Z,2,3,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-470,1269,0,470,498
498,24,11,0,False,2025-08-30T16:30:00Z,0,0,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-256,1027,0,256,498
500,2,2,1,False,2025-08-16T11:30:00Z,0,0,1,False,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.3,7.0,0.7,0,0,0,0,0,0.03,0.02,0.05,0.00,55,0,21467,0,0,500
500,19,12,5,True,2025-08-25T19:00:00Z,2,3,2,False,14,1,0,0,1,0,0,0,0,0,0,0,27,31.0,0.3,17.0,4.8,0,0,0,0,0,0.13,0.00,0.13,0.37,55,-2556,23399,2083,4639,500
500,24,11,2,False,2025-08-30T16:30:00Z,0,0,3,False,90,0,0,1,0,0,0,0,0,0,0,0,2,0.0,2.9,7.0,0.8,0,3,1,4,1,0.24,0.00,0.24,0.69,55,27172,63596,35970,8798,500
501,2,2,0,False,2025-08-16T11:30:00Z,0,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,21580,0,0,501
501,19,12,0,True,2025-08-25T19:00:00Z,2,3,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-1829,26341,1916,3745,501
501,24,11,0,False,2025-08-30T16:30:00Z,0,0,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-3176,25474,1526,4702,501
674,2,2,0,False,2025-08-16T11:30:00Z,0,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,84769,0,0,674
674,19,12,0,True,2025-08-25T19:00:00Z,2,3,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-13378,89177,1823,15201,674
674,24,11,0,False,2025-08-30T16:30:00Z,0,0,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-8186,87485,2226,10412,674
684,2,2,0,False,2025-08-16T11:30:00Z,0,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,15050,0,0,684
684,19,12,1,True,2025-08-25T19:00:00Z,2,3,2,False,9,0,0,0,1,0,0,0,0,0,0,0,-1,1.8,0.1,0.0,0.2,1,0,0,1,0,0.00,0.00,0.00,0.37,50,-1841,17949,1301,3142,684
684,24,11,0,False,2025-08-30T16:30:00Z,0,0,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-810,18999,1713,2523,684
689,2,2,0,False,2025-08-16T11:30:00Z,0,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,0,0,0,689
689,19,12,0,True,2025-08-25T19:00:00Z,2,3,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,5183,21078,7415,2232,689
689,24,11,0,False,2025-08-30T16:30:00Z,0,0,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-1841,20716,1996,3837,689
12,9,14,0,False,2025-08-17T15:30:00Z,0,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,32155,0,0,12
12,11,11,0,True,2025-08-23T16:30:00Z,5,0,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-3567,38783,3119,6686,12
12,25,12,0,False,2025-08-31T15:30:00Z,1,0,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,49,-6195,35968,1695,7890,12
426,7,20,0,False,2025-08-16T16:30:00Z,0,4,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,0,15888,0,0,426
426,15,8,1,False,2025-08-24T13:00:00Z,1,1,2,False,18,0,0,0,0,0,0,0,0,0,0,0,4,1.4,11.3,2.0,1.5,0,0,0,0,0,0.00,0.03,0.03,0.00,55,-753,18337,2828,3581,426
426,27,19,1,True,2025-08-31T13:00:00Z,0,3,3,False,32,0,0,0,3,0,0,0,0,0,0,0,7,5.4,12.3,2.0,2.0,0,3,1,4,0,0.00,0.09,0.09,1.95,55,-1046,18556,2049,3095,426
502,4,5,2,True,2025-08-17T13:00:00Z,3,1,1,False,90,0,0,0,1,0,0,0,0,0,2,0,9,14.6,0.0,0.0,1.5,0,7,0,0,1,0.00,0.00,0.00,1.50,50,0,2023172,0,0,502
502,15,8,2,False,2025-08-24T13:00:00Z,1,1,2,False,90,0,0,0,1,0,0,0,1,0,3,0,11,21.6,0.0,0.0,2.2,0,13,0,0,1,0.00,0.00,0.00,1.10,50,-70930,2048517,52826,123756,502
502,27,19,2,True,2025-08-31T13:00:00Z,0,3,3,False,90,0,0,0,3,0,0,0,0,0,5,0,9,37.6,0.0,0.0,3.8,1,3,0,0,1,0.00,0.00,0.00,2.42,50,-39003,2115825,101784,140787,502
503,4,5,0,True,2025-08-17T13:00:00Z,3,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,0,20956,0,0,503
503,15,8,0,False,2025-08-24T13:00:00Z,1,1,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-2152,20899,448,2600,503
503,27,19,0,True,2025-08-31T13:00:00Z,0,3,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-3718,16912,0,3718,503
504,4,5,0,True,2025-08-17T13:00:00Z,3,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,0,25695,0,0,504
504,15,8,0,False,2025-08-24T13:00:00Z,1,1,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-4587,20927,0,4587,504
504,27,19,0,True,2025-08-31T13:00:00Z,0,3,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-2709,18096,0,2709,504
505,4,5,2,True,2025-08-17T13:00:00Z,3,1,1,False,90,0,0,0,1,0,0,0,0,0,0,0,5,17.2,0.5,0.0,1.8,7,2,1,8,1,0.00,0.00,0.00,1.50,55,0,1001005,0,0,505
505,15,8,2,False,2025-08-24T13:00:00Z,1,1,2,False,90,0,0,0,1,0,0,0,0,0,0,0,14,15.8,0.8,2.0,1.9,6,2,1,7,1,0.00,0.02,0.02,1.10,55,-33679,1019725,35352,69031,505
505,27,19,1,True,2025-08-31T13:00:00Z,0,3,3,False,90,0,0,0,3,0,0,0,0,0,0,0,-1,10.8,2.1,6.0,1.9,4,3,0,4,1,0.05,0.01,0.06,2.42,55,-1146,1107988,76353,77499,505
506,4,5,2,True,2025-08-17T13:00:00Z,3,1,1,False,90,0,0,0,1,0,0,0,0,0,0,0,12,11.8,1.6,0.0,1.3,5,6,0,5,1,0.00,0.02,0.02,1.50,55,0,686137,0,0,506
506,15,8,1,False,2025-08-24T13:00:00Z,1,1,2,False,90,0,0,0,1,0,0,0,1,0,0,0,3,14.4,5.3,0.0,2.0,4,5,2,6,1,0.00,0.16,0.16,1.10,55,-21245,706645,22881,44126,506
506,27,19,1,True,2025-08-31T13:00:00Z,0,3,3,False,90,0,0,0,3,0,0,0,0,0,0,0,3,13.6,5.0,0.0,1.9,4,9,0,4,1,0.00,0.02,0.02,2.42,55,-25069,702496,29368,54437,506
507,4,5,4,True,2025-08-17T13:00:00Z,3,1,1,False,90,0,0,0,1,0,0,0,0,0,0,0,15,27.2,16.1,2.0,4.5,9,8,3,12,1,0.00,0.04,0.04,1.50,50,0,1453394,0,0,507
507,15,8,1,False,2025-08-24T13:00:00Z,1,1,2,False,90,0,0,0,1,0,0,0,1,0,0,0,5,12.4,1.9,0.0,1.4,5,10,1,6,1,0.00,0.01,0.01,1.10,50,17123,1558302,97132,80009,507
507,27,19,1,True,2025-08-31T13:00:00Z,0,3,3,False,90,0,0,0,3,0,0,0,0,0,0,0,0,14.2,15.3,9.0,3.9,2,2,2,4,1,0.04,0.27,0.31,2.42,50,2978,1602627,113249,110271,507
508,4,5,1,True,2025-08-17T13:00:00Z,3,1,1,False,90,0,0,0,1,0,0,0,1,0,0,0,10,19.0,28.8,2.0,5.0,4,2,2,6,1,0.00,0.09,0.09,1.50,50,0,1038264,0,0,508
508,15,8,2,False,2025-08-24T13:00:00Z,1,1,2,False,90,0,0,0,1,0,0,0,0,0,0,0,18,7.8,3.5,6.0,1.7,0,6,3,3,1,0.00,0.02,0.02,1.10,50,-30992,1047009,35588,66580,508
508,27,19,1,True,2025-08-31T13:00:00Z,0,3,3,False,90,0,0,0,3,0,0,0,0,0,0,0,2,11.4,3.9,13.0,2.8,2,5,3,5,1,0.03,0.02,0.05,2.42,50,-42554,1008472,37013,79567,508
509,4,5,0,True,2025-08-17T13:00:00Z,3,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,4405,0,0,509
509,15,8,0,False,2025-08-24T13:00:00Z,1,1,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-512,5271,191,703,509
509,27,19,0,True,2025-08-31T13:00:00Z,0,3,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-542,5375,186,728,509
510,4,5,0,True,2025-08-17T13:00:00Z,3,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,7673,0,0,510
510,15,8,0,False,2025-08-24T13:00:00Z,1,1,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-864,8487,311,1175,510
510,27,19,0,True,2025-08-31T13:00:00Z,0,3,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-861,8155,275,1136,510
511,4,5,0,True,2025-08-17T13:00:00Z,3,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,9134,0,0,511
511,15,8,0,False,2025-08-24T13:00:00Z,1,1,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-1057,9750,271,1328,511
511,27,19,0,True,2025-08-31T13:00:00Z,0,3,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-1041,9325,166,1207,511
512,4,5,0,True,2025-08-17T13:00:00Z,3,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,4215,0,0,512
512,15,8,0,False,2025-08-24T13:00:00Z,1,1,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-494,5138,189,683,512
512,27,19,0,True,2025-08-31T13:00:00Z,0,3,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-514,5056,125,639,512
513,4,5,0,True,2025-08-17T13:00:00Z,3,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,0,18923,0,0,513
513,15,8,0,False,2025-08-24T13:00:00Z,1,1,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-1294,22352,816,2110,513
513,27,19,0,True,2025-08-31T13:00:00Z,0,3,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-1935,21779,475,2410,513
514,4,5,0,True,2025-08-17T13:00:00Z,3,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,0,49986,0,0,514
514,15,8,0,False,2025-08-24T13:00:00Z,1,1,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-2868,54244,2073,4941,514
514,27,19,0,True,2025-08-31T13:00:00Z,0,3,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-4826,50677,1240,6066,514
515,4,5,5,True,2025-08-17T13:00:00Z,3,1,1,False,83,0,1,0,1,0,0,0,0,0,0,0,23,28.8,51.8,15.0,9.6,1,2,1,4,1,0.38,0.28,0.66,1.50,75,0,500210,0,0,515
515,15,8,2,False,2025-08-24T13:00:00Z,1,1,2,False,81,0,0,0,1,0,0,0,0,0,0,0,7,0.0,20.5,4.0,2.2,0,1,0,1,1,0.11,0.10,0.21,1.10,75,-16569,550967,34109,50678,515
515,27,19,2,True,2025-08-31T13:00:00Z,0,3,3,False,90,0,0,0,3,0,0,0,0,0,0,0,13,7.6,11.2,31.0,5.0,0,5,1,6,1,0.15,0.08,0.23,2.42,75,117293,754402,177897,60604,515
516,4,5,2,True,2025-08-17T13:00:00Z,3,1,1,False,90,0,0,0,1,0,0,0,0,0,0,0,20,11.8,32.3,9.0,5.3,0,0,0,0,1,0.02,0.24,0.26,1.50,60,0,118869,0,0,516
516,15,8,10,False,2025-08-24T13:00:00Z,1,1,2,False,71,1,0,0,1,0,0,0,0,0,0,3,26,35.6,3.3,24.0,6.3,1,1,1,3,1,0.31,0.02,0.33,1.10,60,-12044,116762,7349,19393,516
516,27,19,2,True,2025-08-31T13:00:00Z,0,3,3,False,88,0,0,0,2,0,0,0,0,0,0,0,16,11.2,42.3,25.0,7.9,1,2,0,3,1,0.04,0.09,0.13,1.46,60,51146,191306,67371,16225,516
517,4,5,6,True,2025-08-17T13:00:00Z,3,1,1,False,90,0,1,0,1,0,0,0,0,0,0,1,24,28.6,21.3,20.0,7.0,1,8,2,11,1,0.39,0.28,0.67,1.50,55,0,664673,0,0,517
517,15,8,2,False,2025-08-24T13:00:00Z,1,1,2,False,90,0,0,0,1,0,0,0,0,0,0,0,13,17.2,21.5,0.0,3.9,1,7,3,11,1,0.00,0.03,0.03,1.10,55,-5770,691968,61367,67137,517
517,27,19,2,True,2025-08-31T13:00:00Z,0,3,3,False,90,0,0,0,3,0,0,0,0,0,0,0,24,32.8,49.3,10.0,9.2,1,3,7,11,1,0.02,0.13,0.15,2.42,55,-14440,675082,53094,67534,517
518,4,5,1,True,2025-08-17T13:00:00Z,3,1,1,False,11,0,0,0,0,0,0,0,0,0,0,0,6,5.0,0.5,4.0,1.0,1,0,2,3,0,0.00,0.00,0.00,0.00,55,0,8787,0,0,518
518,15,8,0,False,2025-08-24T13:00:00Z,1,1,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,-1087,9953,349,1436,518
518,27,19,0,True,2025-08-31T13:00:00Z,0,3,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,54,-1163,9915,385,1548,518
519,4,5,0,True,2025-08-17T13:00:00Z,3,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,175,0,0,519
519,15,8,0,False,2025-08-24T13:00:00Z,1,1,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-14,198,23,37,519
519,27,19,0,True,2025-08-31T13:00:00Z,0,3,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-10,200,17,27,519
520,4,5,0,True,2025-08-17T13:00:00Z,3,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,219,0,0,520
520,15,8,0,False,2025-08-24T13:00:00Z,1,1,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-56,163,0,56,520
520,27,19,0,True,2025-08-31T13:00:00Z,0,3,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-25,137,0,25,520
521,4,5,2,True,2025-08-17T13:00:00Z,3,1,1,False,90,0,0,0,1,0,0,0,0,0,0,0,11,1.4,4.2,1.0,0.7,5,4,1,10,1,0.02,0.01,0.03,1.50,50,0,4944,0,0,521
521,15,8,2,False,2025-08-24T13:00:00Z,1,1,2,False,87,0,0,0,1,0,0,0,0,0,0,0,14,9.4,3.3,1.0,1.4,4,3,1,8,1,0.01,0.01,0.02,1.10,50,-307,6321,529,836,521
521,27,19,4,True,2025-08-31T13:00:00Z,0,3,3,False,88,0,0,0,2,0,0,0,0,0,0,0,10,7.6,5.3,0.0,1.3,7,5,2,14,1,0.00,0.04,0.04,1.46,50,-231,6849,673,904,521
522,4,5,1,True,2025-08-17T13:00:00Z,3,1,1,False,6,0,0,0,0,0,0,0,0,0,0,0,7,4.6,1.6,2.0,0.8,2,3,0,5,0,0.00,0.01,0.01,0.00,50,0,13051,0,0,522
522,15,8,1,False,2025-08-24T13:00:00Z,1,1,2,False,2,0,0,0,0,0,0,0,0,0,0,0,3,2.6,1.8,0.0,0.4,1,0,0,1,0,0.00,0.00,0.00,0.00,50,-1618,12944,381,1999,522
522,27,19,0,True,2025-08-31T13:00:00Z,0,3,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,49,-1611,11842,303,1914,522
523,4,5,0,True,2025-08-17T13:00:00Z,3,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,16761,0,0,523
523,15,8,0,False,2025-08-24T13:00:00Z,1,1,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-1373,18387,1064,2437,523
523,27,19,0,True,2025-08-31T13:00:00Z,0,3,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-2161,16938,632,2793,523
524,4,5,0,True,2025-08-17T13:00:00Z,3,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,6596,0,0,524
524,15,8,0,False,2025-08-24T13:00:00Z,1,1,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-1206,6305,245,1451,524
524,27,19,0,True,2025-08-31T13:00:00Z,0,3,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-1834,4426,0,1834,524
525,4,5,13,True,2025-08-17T13:00:00Z,3,1,1,False,78,2,0,0,1,0,0,0,0,0,0,3,58,66.2,4.3,54.0,12.5,0,2,0,2,1,0.95,0.01,0.96,1.50,75,0,1261678,0,0,525
525,15,8,2,False,2025-08-24T13:00:00Z,1,1,2,False,87,0,0,0,1,0,0,0,0,0,0,0,3,0.0,11.0,13.0,2.0,0,0,0,0,1,0.23,0.06,0.29,1.10,76,574932,2184516,667275,92343,525
525,27,19,2,True,2025-08-31T13:00:00Z,0,3,3,False,72,0,0,1,0,0,0,0,0,0,0,0,4,0.0,1.9,25.0,2.6,0,1,0,1,1,0.41,0.00,0.41,0.59,77,814169,3321006,996705,182536,525
526,4,5,1,True,2025-08-17T13:00:00Z,3,1,1,False,11,0,0,0,0,0,0,0,0,0,0,0,2,1.0,1.5,2.0,0.5,1,0,0,1,0,0.00,0.00,0.00,0.00,60,0,76886,0,0,526
526,15,8,1,False,2025-08-24T13:00:00Z,1,1,2,False,2,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.3,6.0,0.4,0,0,0,0,0,0.07,0.00,0.07,0.00,60,-14720,74056,3612,18332,526
526,27,19,1,True,2025-08-31T13:00:00Z,0,3,3,False,17,0,0,0,3,0,0,0,0,0,0,0,4,1.0,0.3,0.0,0.1,0,1,1,2,0,0.00,0.00,0.00,1.83,59,-14036,63612,3374,17410,526
527,4,5,0,True,2025-08-17T13:00:00Z,3,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,0,74110,0,0,527
527,15,8,0,False,2025-08-24T13:00:00Z,1,1,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,-11403,72590,4455,15858,527
527,27,19,0,True,2025-08-31T13:00:00Z,0,3,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,54,-13497,61885,3227,16724,527
669,4,5,9,True,2025-08-17T13:00:00Z,3,1,1,False,78,1,0,0,1,0,0,0,0,0,0,2,29,32.2,0.8,27.0,6.0,0,3,0,3,1,0.10,0.01,0.11,1.50,60,0,27774,0,0,669
669,15,8,7,False,2025-08-24T13:00:00Z,1,1,2,False,70,0,1,0,1,0,0,0,0,0,0,2,21,23.8,29.2,8.0,6.1,2,3,0,5,1,0.00,0.35,0.35,1.10,60,30978,97626,44340,13362,669
669,27,19,1,True,2025-08-31T13:00:00Z,0,3,3,False,57,0,0,0,0,0,0,0,0,0,0,0,5,2.6,2.3,4.0,0.9,0,4,2,6,1,0.00,0.00,0.00,0.47,60,275393,458950,315205,39812,669
675,4,5,0,True,2025-08-17T13:00:00Z,3,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,0,167619,0,0,675
675,15,8,0,False,2025-08-24T13:00:00Z,1,1,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-243,203279,8239,8482,675
675,27,19,0,True,2025-08-31T13:00:00Z,0,3,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-7192,200202,4946,12138,675
693,15,8,1,False,2025-08-24T13:00:00Z,1,1,2,False,8,0,0,0,0,0,0,0,0,0,0,0,-2,0.0,0.6,8.0,0.5,0,0,0,0,0,0.20,0.00,0.20,0.00,55,502,1259,678,176,693
693,27,19,1,True,2025-08-31T13:00:00Z,0,3,3,False,1,0,0,0,1,0,0,0,0,0,0,0,3,0.2,0.3,0.0,0.1,0,1,0,1,0,0.00,0.00,0.00,0.96,55,383,2369,795,412,693
696,15,8,1,False,2025-08-24T13:00:00Z,1,1,2,False,19,0,0,0,0,0,0,0,0,0,0,0,2,1.0,1.6,0.0,0.3,1,1,0,2,0,0.00,0.00,0.00,0.00,60,620,1948,779,159,696
696,27,19,1,True,2025-08-31T13:00:00Z,0,3,3,False,1,0,0,0,1,0,0,0,0,0,0,0,3,0.4,0.5,0.0,0.1,0,1,0,1,0,0.00,0.00,0.00,0.96,60,617,5132,1326,709,696
699,15,8,0,False,2025-08-24T13:00:00Z,1,1,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,315,595,362,47,699
699,27,19,0,True,2025-08-31T13:00:00Z,0,3,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,2923,5778,4328,1405,699
